date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,has_basement,log_price,log_sqft_living,log_sqft_lot
06-08-2014,430000.0,2,2,2420,60984,2.0,0,0,3,7,2420,0,2007,0,98027,47.5262,-121.943,1940,193842,Sem Porão,12.971542813248437,7.791935956938058,11.018383211277339
30-10-2014,258000.0,5,2,2260,12500,1.0,0,0,4,8,1130,1130,1960,0,98032,47.3887,-122.286,1360,18000,Com Porão,12.460718739865236,7.72356247227797,9.433563920090563
04-11-2014,511000.0,3,1,1430,3455,1.0,0,0,3,7,980,450,1947,0,98103,47.6873,-122.336,1450,4599,Com Porão,13.144126826131089,7.266128779556451,8.147867129923947
20-08-2014,532170.0,3,2,1360,3090,2.0,0,0,3,8,1360,0,1990,0,98103,47.6838,-122.353,1500,3090,Sem Porão,13.184720145248114,7.215975002651466,8.036249942132116
09-04-2015,560000.0,3,1,1110,5000,1.5,0,0,3,7,1110,0,1947,0,98107,47.655,-122.359,1420,5000,Sem Porão,13.235693848424024,7.01301578963963,8.517393171418904
31-03-2015,282950.0,3,1,1250,8200,1.0,0,0,4,7,1250,0,1954,0,98003,47.3255,-122.304,1680,8633,Sem Porão,12.553029016757746,7.1316985104669115,9.012011377036412
01-04-2015,2250000.0,4,3,5180,19850,2.0,0,3,3,12,3540,1640,2006,0,98006,47.562,-122.162,3160,9750,Com Porão,14.626441218624949,8.552753366814787,9.89600966268017
28-07-2014,215000.0,3,1,1180,7669,1.0,0,0,4,7,1180,0,1967,0,98058,47.4479,-122.176,1190,7669,Sem Porão,12.278397958261774,7.074116816197362,8.945071894361302
20-11-2014,650000.0,5,3,3960,25245,2.0,0,0,3,9,2500,1460,1996,0,98056,47.525,-122.172,2640,13675,Com Porão,13.384729180332174,8.284251797621916,10.136423006312807
07-08-2014,320000.0,4,2,2640,7500,1.0,0,0,3,8,1620,1020,1967,0,98023,47.3135,-122.369,1980,7875,Com Porão,12.676079399771027,7.878912912297133,8.922791623969637
13-11-2014,247000.0,3,2,1270,7198,1.5,0,0,3,7,1270,0,1916,2013,98022,47.2086,-121.996,1160,7198,Sem Porão,12.417147664184915,7.147559271189454,8.881697406469304
03-10-2014,320000.0,4,1,1760,11180,1.0,0,0,4,8,1760,0,1968,0,98059,47.4715,-122.118,1730,11180,Sem Porão,12.676079399771027,7.473637108496206,9.321971188147367
07-05-2014,255000.0,5,2,2060,8632,1.0,0,0,3,7,1030,1030,1962,0,98146,47.4877,-122.335,1010,11680,Com Porão,12.449022745701502,7.630946580890459,9.063347348235522
09-03-2015,438000.0,3,1,1780,9660,1.0,0,0,3,7,1780,0,1962,0,98034,47.7171,-122.193,1200,9660,Sem Porão,12.989976472461,7.484930283289661,9.17585244151751
04-03-2015,900000.0,3,2,3400,16603,2.0,0,0,3,10,3400,0,2000,0,98075,47.6012,-122.023,3400,12601,Sem Porão,13.710151153416941,8.131824785007195,9.71739890917293
20-06-2014,441000.0,3,2,1910,7280,1.0,0,0,3,7,1160,750,1979,0,98034,47.7319,-122.224,1710,8152,Com Porão,12.996802422000108,7.555381944240273,8.893023494394711
12-08-2014,420000.0,3,2,2020,38332,1.0,0,0,4,7,1010,1010,1975,0,98027,47.4582,-122.023,2110,36590,Com Porão,12.948012371209098,7.611347717403621,10.554066422987296
08-12-2014,370000.0,3,1,1580,7000,1.0,0,0,3,7,1180,400,1976,0,98034,47.7209,-122.168,1640,7500,Com Porão,12.821260987319457,7.365812837209472,8.853808274977197
19-02-2015,269950.0,2,1,1340,7250,1.0,0,0,5,5,700,640,1949,0,98198,47.408,-122.327,1830,9750,Com Porão,12.505995740029274,7.201170883281678,8.888894669371593
24-03-2015,807100.0,4,2,2680,4499,2.0,0,0,3,9,2680,0,1999,0,98006,47.565,-122.125,2920,4500,Sem Porão,13.601204094315538,7.893945138235959,8.411832675758411
05-06-2014,653000.0,3,2,2680,9750,1.0,0,0,4,8,1610,1070,1979,0,98034,47.7028,-122.231,2480,8750,Com Porão,13.389333939650964,7.893945138235959,9.18512512283512
11-06-2014,371500.0,3,2,1370,8336,1.0,0,0,5,7,1370,0,1964,0,98133,47.7458,-122.331,1770,7288,Sem Porão,12.82530683492637,7.223295679562314,9.028458718410613
16-03-2015,284000.0,3,1,1560,21000,1.0,0,0,3,7,1560,0,1954,0,98166,47.4776,-122.337,1070,7920,Sem Porão,12.556733038263905,7.353081920515432,9.952325334619427
02-01-2015,272000.0,3,1,2160,7140,1.0,0,0,4,7,1670,490,1978,0,98023,47.3026,-122.374,1930,7350,Com Porão,12.513561021741964,7.6783263565068856,8.87360810154911
02-05-2014,313000.0,3,1,1340,7912,1.5,0,0,3,7,1340,0,1955,0,98133,47.7658,-122.339,1480,7940,Sem Porão,12.653961664405365,7.201170883281678,8.976262255609193
16-01-2015,917500.0,4,2,3880,35003,2.0,0,0,3,10,2570,1310,1984,0,98033,47.6477,-122.182,3740,35230,Com Porão,13.729408948828524,8.263848131368906,10.463217619655723
29-09-2014,673000.0,4,2,2590,8190,2.0,0,0,4,8,2590,0,1980,0,98006,47.5619,-122.125,2260,8335,Sem Porão,13.419502094509863,7.85979918056211,9.010791269515602
10-02-2015,425000.0,3,2,1120,1100,2.0,0,0,3,8,820,300,2008,0,98122,47.6106,-122.31,1590,1795,Com Porão,12.959846800844963,7.02197642307216,7.00397413672268
09-07-2014,399950.0,5,2,1970,5400,1.0,0,0,3,7,1320,650,1986,0,98144,47.5868,-122.308,1280,2150,Com Porão,12.899097318586382,7.58629630715272,8.594339400592892
30-05-2014,385000.0,3,1,1220,4800,1.0,0,0,3,6,1220,0,1901,0,98122,47.6101,-122.307,1200,4800,Sem Porão,12.861001210669146,7.107425474110705,8.476579508530941
17-11-2014,269950.0,3,1,1950,7560,1.0,0,2,4,7,1320,630,1975,0,98022,47.1976,-121.999,1950,8941,Com Porão,12.505995740029274,7.576097340623111,8.93075873555827
07-01-2015,330000.0,2,1,1350,8220,1.0,0,0,3,7,1060,290,1949,0,98177,47.7224,-122.358,1540,8280,Com Porão,12.706850963741102,7.208600337960199,9.014447135152134
25-07-2014,260000.0,3,2,1670,5797,2.0,0,0,3,7,1670,0,1988,0,98030,47.3505,-122.179,1670,6183,Sem Porão,12.468440756144114,7.421177528595393,8.6652683094816
14-04-2015,470000.0,4,3,2380,5125,1.5,0,0,4,7,1680,700,1925,0,98126,47.5384,-122.376,1410,5375,Com Porão,13.060490101343552,7.7752758464868625,8.542080906924017
13-06-2014,589000.0,4,3,2440,9600,2.0,0,0,5,7,2440,0,1961,0,98034,47.7044,-122.2,2290,9600,Sem Porão,13.286183160425152,7.80016307039296,9.169622538697624
23-07-2014,163500.0,2,1,1050,3419,2.0,0,0,3,7,1050,0,1996,0,98038,47.3848,-122.039,1050,3417,Sem Porão,12.004574385508691,6.957497370876951,8.13739583005665
05-09-2014,835000.0,4,2,3130,13412,2.0,0,0,3,9,2140,990,1993,0,98052,47.6993,-122.102,2260,9984,Com Porão,13.635188201437066,8.049107721326406,9.50397966490209
21-11-2014,1095000.0,5,3,4090,12850,1.0,0,2,4,10,2090,2000,1986,0,98033,47.6627,-122.188,2540,10270,Com Porão,13.90626583447433,8.316544717929398,9.461176908307142
15-04-2015,269000.0,4,1,1490,10000,1.0,0,0,4,8,1100,390,1969,0,98023,47.3099,-122.379,2190,8910,Com Porão,12.502470376049185,7.307202314764738,9.210440366976517
05-05-2014,560000.0,3,2,1900,8744,2.0,0,0,3,8,1900,0,1987,0,98074,47.62,-122.043,2030,8744,Sem Porão,13.235693848424024,7.550135342488429,9.076237387452702
18-04-2015,615000.0,4,1,1330,2400,1.5,0,0,4,6,1330,0,1901,0,98103,47.65,-122.34,1330,4400,Sem Porão,13.329379172803593,7.193685818395112,7.783640596221253
05-12-2014,585188.0,3,2,2230,10026,1.0,0,0,3,8,1430,800,1975,0,98052,47.6647,-122.153,2230,9340,Com Porão,13.27969015095896,7.7102051944325325,9.213036733523925
18-08-2014,305000.0,3,1,1650,9480,1.0,0,0,3,7,1220,430,1977,0,98034,47.726,-122.191,1540,8400,Com Porão,12.628070334272698,7.409136443920128,9.15704507491796
05-11-2014,166950.0,3,1,1190,8820,1.0,0,0,3,6,1190,0,1959,0,98058,47.4616,-122.184,1230,7980,Sem Porão,12.025455635171172,7.0825485693553,9.084890521258767
12-09-2014,799000.0,3,2,2140,9897,1.0,0,0,4,8,2140,0,1959,0,98040,47.5505,-122.219,2680,10083,Sem Porão,13.591117476312084,7.669028288589683,9.200087995511831
25-06-2014,400000.0,3,2,2180,7508,1.0,0,0,4,7,1420,760,1962,0,98133,47.7606,-122.336,1900,7818,Com Porão,12.899222326086994,7.687538766201629,8.923857580099885
01-12-2014,230000.0,3,1,1060,10228,1.0,0,0,3,7,1060,0,1948,0,98155,47.7481,-122.3,1570,10228,Sem Porão,12.345838935721968,6.966967138613983,9.232982102457008
15-05-2014,256883.0,3,2,1690,5025,2.0,0,0,3,8,1690,0,2003,0,98023,47.2779,-122.347,2550,5001,Sem Porão,12.456379900115223,7.43307534889858,8.522379718103538
11-11-2014,423000.0,4,2,1970,6480,1.5,0,0,5,7,1130,840,1920,0,98108,47.5511,-122.312,1500,6480,Com Porão,12.955129822091815,7.58629630715272,8.776630098427717
23-07-2014,465000.0,3,2,2150,4084,2.0,0,0,3,8,2150,0,2007,0,98126,47.5488,-122.372,1750,2385,Sem Porão,13.049794835104816,7.67368812926773,8.315077007294104
13-01-2015,440000.0,3,2,1910,66211,2.0,0,0,3,7,1910,0,1997,0,98024,47.5385,-121.911,2330,67268,Sem Porão,12.994532278619134,7.555381944240273,11.100616994380056
14-10-2014,385000.0,3,1,1350,155073,1.0,0,0,4,7,1350,0,1969,0,98038,47.4058,-121.994,1560,50965,Sem Porão,12.861001210669146,7.208600337960199,11.951657701327862
11-03-2015,210000.0,3,1,860,11725,1.0,0,0,4,6,860,0,1943,0,98056,47.5093,-122.184,1300,9514,Sem Porão,12.25486757159303,6.7580945044277305,9.369563877524161
12-11-2014,297000.0,3,2,1940,14952,2.0,0,0,3,8,1940,0,1994,0,98042,47.3777,-122.165,2030,10450,Sem Porão,12.601490784782536,7.57095858316901,9.612667227583843
16-07-2014,470000.0,3,1,1010,5000,1.0,0,0,3,7,1010,0,1952,0,98107,47.675,-122.394,1680,5000,Sem Porão,13.060490101343552,6.918695219020472,8.517393171418904
04-08-2014,226500.0,3,1,1300,7370,1.0,0,0,4,7,900,400,1976,0,98023,47.3025,-122.37,1430,7500,Com Porão,12.330504638906516,7.170888478512505,8.905308661189288
03-03-2015,274250.0,3,1,910,8450,1.0,0,0,4,6,910,0,1962,0,98059,47.4787,-122.158,1400,8040,Sem Porão,12.521799024438941,6.814542897259958,9.042040056544483
04-08-2014,840000.0,4,1,2480,11010,1.0,0,0,4,9,1630,850,1966,0,98040,47.5378,-122.219,2770,10744,Com Porão,13.641158361294979,7.816416983691801,9.306650052113591
19-09-2014,677900.0,3,2,2440,4587,2.0,0,0,3,8,2440,0,2010,0,98052,47.7073,-122.114,2750,4587,Sem Porão,13.426756538561795,7.80016307039296,8.431199478249262
05-02-2015,425000.0,3,1,1010,5864,1.0,0,0,3,7,1010,0,1915,0,98116,47.5733,-122.381,1290,5000,Sem Porão,12.959846800844963,6.918695219020472,8.676757761087575
23-11-2014,180250.0,2,0,900,9600,1.0,0,0,3,6,900,0,1941,0,98166,47.4604,-122.339,1250,14280,Sem Porão,12.102105602982014,6.803505257608338,9.169622538697624
22-04-2015,320000.0,4,2,1550,7579,2.0,0,0,3,8,1550,0,1993,0,98038,47.354,-122.047,1630,6397,Sem Porão,12.676079399771027,7.346655163176539,8.933268478636418
17-07-2014,625504.0,3,2,1270,1566,2.0,0,0,3,8,1060,210,2014,0,98105,47.6647,-122.284,1160,1327,Com Porão,13.34631460246227,7.147559271189454,7.356918242356021
15-05-2014,592500.0,4,2,2240,12032,1.0,0,0,3,9,2240,0,1983,0,98074,47.6143,-122.017,2520,12368,Sem Porão,13.292107839753712,7.714677473800927,9.395408154438163
14-01-2015,465000.0,3,2,2714,17936,2.0,0,0,3,9,2714,0,2005,0,98001,47.3185,-122.275,2590,18386,Sem Porão,13.049794835104816,7.906547232368036,9.794620897549015
27-05-2014,477000.0,4,2,1720,6270,2.0,0,0,3,8,1720,0,1978,0,98118,47.5458,-122.268,2130,8700,Sem Porão,13.07527386630434,7.450660796211539,8.74369111054302
15-01-2015,280000.0,2,1,850,16400,1.0,0,0,3,6,850,0,1923,0,98168,47.4889,-122.299,1100,14459,Sem Porão,12.54254845357358,6.7464121285733745,9.70509758756311
21-02-2015,1505000.0,5,3,3300,33474,1.0,0,3,3,9,1870,1430,1957,1991,98040,47.5673,-122.21,3836,20953,Com Porão,14.22430412061672,8.101980731853192,10.418554170559373
03-07-2014,445838.0,3,2,2250,5692,2.0,0,0,3,8,2250,0,2000,0,98146,47.5133,-122.379,1320,5390,Sem Porão,13.007713179283789,7.719129840906732,8.646992628951082
28-08-2014,1072000.0,2,2,3900,14864,1.0,0,3,3,8,1950,1950,1947,0,98144,47.5884,-122.291,2580,5184,Com Porão,13.88503755344827,8.268988209506656,9.606764735432199
23-10-2014,467000.0,2,1,1320,10800,1.0,0,0,4,8,1320,0,1947,0,98177,47.7145,-122.367,2120,12040,Sem Porão,13.054086677976365,7.186144304522325,9.287394001418473
22-08-2014,686000.0,4,2,2760,6440,2.0,0,0,3,10,2760,0,1999,0,98075,47.5836,-122.026,3070,8127,Sem Porão,13.438634364432907,7.923348211930154,8.77043908654689
05-06-2014,279950.0,3,2,1750,9750,1.0,0,0,3,7,1350,400,1961,0,98198,47.398,-122.299,1900,10125,Com Porão,12.5423698668371,7.467942332285852,9.18512512283512
04-09-2014,527000.0,4,2,2330,19436,2.0,0,0,3,8,2330,0,1987,0,98011,47.7663,-122.215,1910,10055,Sem Porão,13.174957725054906,7.754052639035757,9.874933745118067
18-09-2014,325000.0,3,2,2220,16020,1.0,0,0,4,8,1780,440,1966,0,98030,47.3758,-122.217,2080,9583,Com Porão,12.691583538230217,7.7057128238944275,9.681655640646714
03-09-2014,328000.0,3,2,2020,8379,2.0,0,0,3,7,2020,0,1994,0,98038,47.3828,-122.023,2020,8031,Sem Porão,12.700771936142122,7.611347717403621,9.033603193476129
04-06-2014,390000.0,3,2,1250,7500,1.0,0,0,5,7,1250,0,1942,0,98146,47.5123,-122.373,1280,7392,Sem Porão,12.873904582205107,7.1316985104669115,8.922791623969637
09-03-2015,479950.0,2,2,1510,6516,1.0,0,0,3,8,1510,0,2005,0,98053,47.7076,-122.013,1640,6009,Sem Porão,13.081439294339882,7.32052696227274,8.78216942633238
29-05-2014,264950.0,4,2,1720,9753,1.0,0,0,4,7,1120,600,1978,0,98023,47.2922,-122.371,1510,9753,Com Porão,12.487300182210822,7.450660796211539,9.185432736269998
15-01-2015,235000.0,3,1,1430,15246,1.0,0,0,4,7,980,450,1961,0,98031,47.4075,-122.214,1960,13068,Com Porão,12.367345048436391,7.266128779556451,9.632138041371906
03-03-2015,516500.0,3,2,1480,4729,2.0,0,0,3,7,1480,0,2004,0,98053,47.6794,-122.034,2250,4729,Sem Porão,13.154832503648379,7.300472814267799,8.46168048148598
13-04-2015,655000.0,2,1,1450,15798,2.0,1,4,3,7,1230,220,1915,1978,98166,47.4497,-122.375,2030,13193,Com Porão,13.39239204133378,7.280008252884188,9.66770192587285
16-06-2014,500000.0,4,2,2280,15347,1.0,0,0,5,7,2280,0,1960,0,98059,47.5218,-122.164,2280,15347,Sem Porão,13.122365377402328,7.732369222284388,9.638740451366843
20-11-2014,213000.0,2,1,1000,10200,1.0,0,0,3,6,1000,0,1961,0,98024,47.5687,-121.899,1150,13702,Sem Porão,12.269052139516223,6.90875477931522,9.23024103368252
02-09-2014,475000.0,3,1,2480,5280,1.5,0,0,5,7,1620,860,1947,0,98108,47.5575,-122.303,2090,4800,Com Porão,13.07107218827772,7.816416983691801,8.571870752706934
10-06-2014,1025000.0,5,4,3760,28040,2.0,0,0,3,10,3760,0,1983,0,98033,47.6489,-122.183,3430,35096,Sem Porão,13.840204146163925,8.232440158470336,10.241423003850693
09-04-2015,416000.0,3,2,2220,94300,1.0,0,0,5,7,1640,580,1976,0,98010,47.3459,-121.95,2070,80100,Com Porão,12.938442943086665,7.7057128238944275,11.454247073019193
20-03-2015,410000.0,4,1,1970,4740,1.5,0,0,3,7,1670,300,1904,2005,98122,47.6136,-122.303,1510,4740,Com Porão,12.923914877701906,7.58629630715272,8.464003362902119
01-07-2014,800000.0,3,3,3830,221284,2.0,0,0,3,10,3530,300,1993,0,98077,47.7641,-122.023,2920,148539,Com Porão,13.592368256649284,8.25088114470065,12.307206742449521
08-12-2014,225000.0,3,1,1430,8505,1.0,0,0,4,7,1430,0,1968,0,98003,47.3173,-122.319,1190,8640,Sem Porão,12.323860125621126,7.266128779556451,9.04852707581358
01-10-2014,210000.0,2,1,830,6000,1.0,0,0,3,6,830,0,1940,0,98126,47.5308,-122.376,830,4960,Sem Porão,12.25486757159303,6.7226297948554485,8.699681400989514
27-01-2015,455000.0,2,1,1430,5000,1.5,0,0,2,7,1430,0,1925,0,98115,47.6727,-122.299,1450,3750,Sem Porão,13.02805489573287,7.266128779556451,8.517393171418904
27-04-2015,225000.0,3,1,1300,8316,1.0,0,0,4,6,1300,0,1954,0,98002,47.3221,-122.216,1260,8316,Sem Porão,12.323860125621126,7.170888478512505,9.026056891868688
26-08-2014,480000.0,2,1,1030,3060,1.0,0,2,4,7,790,240,1918,0,98103,47.6779,-122.353,1390,3060,Com Porão,13.081543466215237,6.93828448401696,8.026496938945412
12-02-2015,363000.0,3,2,2740,11872,2.0,0,0,3,9,2740,0,1990,0,98023,47.3076,-122.395,2570,10377,Sem Porão,12.80216086806413,7.916078096302786,9.382022193665792
29-09-2014,2400000.0,4,2,3650,8354,1.0,1,4,3,9,1830,1820,2000,0,98074,47.6338,-122.072,3120,18841,Com Porão,14.690979711984754,8.202756381655638,9.030615441029495
26-02-2015,181000.0,2,1,720,5120,1.0,0,0,3,6,720,0,1954,0,98106,47.5218,-122.357,1150,2566,Sem Porão,12.10625783509458,6.580639137284949,8.54110501146255
14-03-2015,250000.0,4,2,2010,7312,1.0,0,0,4,7,2010,0,1976,0,98002,47.2785,-122.213,2010,7650,Sem Porão,12.429220196836383,7.606387389772652,8.89740886527095
22-04-2015,481000.0,3,1,1560,3000,1.0,0,0,4,6,770,790,1918,0,98103,47.6846,-122.345,1390,3000,Com Porão,13.083624628087817,7.353081920515432,8.006700845440367
23-09-2014,260000.0,3,2,1810,7209,1.0,0,0,4,7,1240,570,1978,0,98032,47.3656,-122.278,1750,7209,Com Porão,12.468440756144114,7.501634457883413,8.883224230278994
13-05-2014,455000.0,4,2,3360,7685,2.0,0,0,3,9,3360,0,2001,0,98058,47.4369,-122.111,3060,6567,Sem Porão,13.02805489573287,8.119993827725105,8.94715577112479
01-04-2015,415000.0,3,2,1510,36224,2.0,0,0,3,8,1510,0,1991,0,98045,47.4616,-121.711,1730,36224,Sem Porão,12.936036208848487,7.32052696227274,10.497504767188882
21-04-2015,349500.0,3,1,1400,3538,1.0,0,0,3,7,800,600,1953,0,98118,47.5405,-122.27,1620,6331,Com Porão,12.764261701882237,7.244941546337007,8.171599480345463
29-09-2014,245000.0,3,2,1730,7442,2.0,0,0,3,7,1730,0,1987,0,98030,47.3507,-122.178,1630,6458,Sem Porão,12.409017571151187,7.456454555176209,8.915029272359911
19-05-2014,592500.0,2,2,1420,9191,1.5,0,2,5,7,1420,0,1928,0,98115,47.6979,-122.32,1420,6816,Sem Porão,13.292107839753712,7.259116128097101,9.126088819528592
20-10-2014,385000.0,4,1,2360,7620,1.0,0,0,4,7,1180,1180,1955,0,98106,47.5278,-122.345,1910,7620,Com Porão,12.861001210669146,7.766840537085513,8.938662873666118
11-02-2015,315000.0,3,1,1580,11455,1.0,0,0,4,7,1200,380,1974,0,98059,47.4756,-122.147,1550,10650,Com Porão,12.660331092405906,7.365812837209472,9.346268889200427
24-11-2014,255000.0,3,1,1230,10170,1.0,0,0,3,7,1230,0,1979,0,98045,47.4437,-121.772,1380,10098,Sem Porão,12.449022745701502,7.115582126184454,9.227295812625597
29-08-2014,693000.0,4,2,2460,4425,2.0,0,0,3,8,2460,0,2006,0,98052,47.7048,-122.109,2990,5659,Sem Porão,13.448786721172443,7.8083230503910555,8.395251520610994
02-12-2014,780000.0,3,1,1660,4400,1.5,0,0,3,8,1460,200,1911,0,98112,47.6362,-122.302,1660,4400,Com Porão,13.567050480716235,7.415175109613295,8.38958706681109
24-10-2014,237000.0,3,1,1270,8470,1.0,0,0,4,7,1270,0,1960,0,98198,47.4207,-122.29,1600,8470,Sem Porão,12.37581963951765,7.147559271189454,9.044403844431551
16-12-2014,525000.0,3,2,2100,40510,2.0,0,0,3,10,1320,780,1979,0,98074,47.6154,-122.047,2380,33450,Com Porão,13.171155446333852,7.650168700845001,10.609328821154959
28-04-2015,425000.0,2,1,770,5040,1.0,0,0,3,5,770,0,1930,0,98144,47.5964,-122.299,1330,2580,Sem Porão,12.959846800844963,6.647688373563329,8.525359754082631
19-05-2014,290000.0,4,2,1700,7280,2.0,0,0,4,7,1700,0,1988,0,98031,47.4045,-122.171,1950,7475,Sem Porão,12.577639650232573,7.438971592395862,8.893023494394711
29-09-2014,285000.0,3,1,1120,10701,1.0,0,0,3,7,1120,0,1954,0,98106,47.5544,-122.358,1130,6350,Sem Porão,12.560247968016562,7.02197642307216,9.27818591887125
14-08-2014,415000.0,2,1,1070,4500,1.0,0,0,3,7,1070,0,1937,0,98115,47.6802,-122.29,1320,4465,Sem Porão,12.936036208848487,6.976348070447749,8.412054873292933
09-04-2015,272500.0,3,2,2070,9900,1.0,0,0,3,8,1420,650,1979,0,98023,47.2988,-122.371,2070,8250,Com Porão,12.515397562803473,7.635786861395585,9.200391041122515
04-05-2015,2900000.0,4,3,5050,20100,1.5,0,2,3,11,4750,300,1982,2008,98004,47.6312,-122.223,3890,20060,Com Porão,14.88022163978423,8.527341522468053,9.908524844053396
07-10-2014,1365000.0,4,4,5310,57346,2.0,0,0,4,11,5310,0,1989,0,98077,47.7285,-122.042,4180,47443,Sem Porão,14.126665719201661,8.577535420422398,10.95687581081439
01-05-2015,436000.0,2,1,1040,7538,1.0,0,0,4,7,1040,0,1939,0,98133,47.7107,-122.352,1440,7530,Sem Porão,12.985399815906522,6.947937068614969,8.927844826211702
17-10-2014,210000.0,3,1,1700,11390,1.0,0,0,4,7,1700,0,1967,0,98003,47.3271,-122.323,1350,8164,Sem Porão,12.25486757159303,7.438971592395862,9.340578848899913
25-09-2014,236000.0,3,1,1300,5898,1.0,0,0,3,7,1300,0,1961,0,98178,47.5053,-122.255,1320,7619,Sem Porão,12.371591321286905,7.170888478512505,8.682538124003075
24-11-2014,331000.0,3,1,1080,1306,1.0,0,0,3,7,580,500,1954,2003,98199,47.6601,-122.4,1440,2225,Com Porão,12.709876675502672,6.985641817639208,7.175489713624222
20-03-2015,365000.0,3,2,2653,4510,2.0,0,0,3,8,2653,0,2006,0,98031,47.4145,-122.166,2653,4927,Sem Porão,12.807655372286902,7.8838232148921525,8.414274137408396
27-01-2015,450000.0,3,2,2290,16258,1.0,0,0,5,8,2290,0,1960,0,98058,47.4672,-122.165,1660,10530,Sem Porão,13.017005083966255,7.736743682453495,9.696401880595555
13-11-2014,770000.0,4,2,3820,26300,2.0,0,0,3,9,2850,970,2014,0,98028,47.7618,-122.261,1860,12136,Com Porão,13.554147092530322,8.2482674474469,10.177362240256695
05-05-2015,455000.0,4,2,2210,49375,1.0,0,0,3,8,2210,0,1997,0,98038,47.3828,-122.071,2670,49385,Sem Porão,13.02805489573287,7.701200180857446,10.807219755162887
05-05-2015,405000.0,3,1,2390,6000,1.0,0,0,3,6,1240,1150,1908,0,98118,47.5362,-122.268,2020,6000,Com Porão,12.91164481522143,7.779466967458324,8.699681400989514
03-07-2014,304900.0,4,1,2600,11325,1.0,0,0,4,7,1610,990,1969,0,98031,47.3954,-122.206,1720,11088,Com Porão,12.627742412734825,7.8636512654486515,9.33485624667375
27-02-2015,170000.0,2,1,860,5265,1.0,0,0,3,6,860,0,1931,0,98178,47.5048,-122.272,1650,8775,Sem Porão,12.04355959836804,6.7580945044277305,8.569026340056254
13-05-2015,2050000.0,5,3,3830,8480,2.0,0,1,5,9,2630,1200,1905,1994,98122,47.6166,-122.287,3050,7556,Com Porão,14.53335083891935,8.25088114470065,9.0455836463617
30-06-2014,780000.0,4,2,3500,7048,2.0,0,0,3,9,3500,0,2005,0,98053,47.6811,-122.025,3920,7864,Sem Porão,13.567050480716235,8.160803920954665,8.860641041773876
10-04-2015,330000.0,3,3,2420,13959,1.0,0,0,4,8,1740,680,1988,0,98028,47.7486,-122.23,2570,13300,Com Porão,12.706850963741102,7.791935956938058,9.543951376316363
